label,user_id,user_screen_name,user_screen_name_length,user_screen_name_entropy,days_since_creation,has_location,has_description,description_length,description_entropy,has_url,has_utc_offset,has_time_zone,has_lang,contributors_enabled,is_translator,is_translation_enabled,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,favourites_count,followers_count,friends_count,followers_to_friends_ratio,geo_enabled,listed_count,protected,statuses_count,verified,unique_hashtags,avg_hashtags_per_post,hashtags_to_tweets_ratio,unique_languages,unique_sources,source_adv_ratio,source_android_ratio,source_blackberry_ratio,source_ipad_ratio,source_iphone_ratio,source_mac_ratio,source_websites_ratio,source_windows_ratio,source_non_std_ratio,unique_emojis,emoji_ratio,unique_places,places_ratio,top1_place_ratio,top2_place_ratio,top3_place_ratio,duplicate_tweets,duplicate_tweets_ratio,duplicate_replies,duplicate_replies_ratio,min_tweet_length,avg_tweet_length,max_tweet_length,min_tweet_entropy,avg_tweet_entropy,max_tweet_entropy,avg_retweet_count,avg_favorite_count,min_retweet_length,avg_retweet_length,max_retweet_length,min_retweet_entropy,avg_retweet_entropy,max_retweet_entropy,retweets_average_reaction_time,retweets_count,retweets_to_tweets_ratio,self_retweets_count,self_retweets_to_tweets_ratio,top1_rt_count,top2_rt_count,top3_rt_count,top4_rt_count,top5_rt_count,min_reply_length,avg_reply_length,max_reply_length,min_reply_entropy,avg_reply_entropy,max_reply_entropy,replies_count,replies_to_tweets_ratio,self_replies_count,self_replies_to_tweets_ratio,tweets_avg_delta_t,tweets_per_hour_of_day_0,tweets_per_hour_of_day_1,tweets_per_hour_of_day_2,tweets_per_hour_of_day_3,tweets_per_hour_of_day_4,tweets_per_hour_of_day_5,tweets_per_hour_of_day_6,tweets_per_hour_of_day_7,tweets_per_hour_of_day_8,tweets_per_hour_of_day_9,tweets_per_hour_of_day_10,tweets_per_hour_of_day_11,tweets_per_hour_of_day_12,tweets_per_hour_of_day_13,tweets_per_hour_of_day_14,tweets_per_hour_of_day_15,tweets_per_hour_of_day_16,tweets_per_hour_of_day_17,tweets_per_hour_of_day_18,tweets_per_hour_of_day_19,tweets_per_hour_of_day_20,tweets_per_hour_of_day_21,tweets_per_hour_of_day_22,tweets_per_hour_of_day_23,tweets_per_weekday_23,tweets_per_month_1,tweets_per_month_2,tweets_per_month_3,tweets_per_month_4,tweets_per_month_5,tweets_per_month_6,tweets_per_month_7,tweets_per_month_8,tweets_per_month_9,tweets_per_month_10,tweets_per_month_11,tweets_per_month_12,replies_avg_delta_t,replies_per_hour_of_day_0,replies_per_hour_of_day_1,replies_per_hour_of_day_2,replies_per_hour_of_day_3,replies_per_hour_of_day_4,replies_per_hour_of_day_5,replies_per_hour_of_day_6,replies_per_hour_of_day_7,replies_per_hour_of_day_8,replies_per_hour_of_day_9,replies_per_hour_of_day_10,replies_per_hour_of_day_11,replies_per_hour_of_day_12,replies_per_hour_of_day_13,replies_per_hour_of_day_14,replies_per_hour_of_day_15,replies_per_hour_of_day_16,replies_per_hour_of_day_17,replies_per_hour_of_day_18,replies_per_hour_of_day_19,replies_per_hour_of_day_20,replies_per_hour_of_day_21,replies_per_hour_of_day_22,replies_per_hour_of_day_23,replies_per_weekday_23,replies_per_month_1,replies_per_month_2,replies_per_month_3,replies_per_month_4,replies_per_month_5,replies_per_month_6,replies_per_month_7,replies_per_month_8,replies_per_month_9,replies_per_month_10,replies_per_month_11,replies_per_month_12,retweets_avg_delta_t,retweets_per_hour_of_day_0,retweets_per_hour_of_day_1,retweets_per_hour_of_day_2,retweets_per_hour_of_day_3,retweets_per_hour_of_day_4,retweets_per_hour_of_day_5,retweets_per_hour_of_day_6,retweets_per_hour_of_day_7,retweets_per_hour_of_day_8,retweets_per_hour_of_day_9,retweets_per_hour_of_day_10,retweets_per_hour_of_day_11,retweets_per_hour_of_day_12,retweets_per_hour_of_day_13,retweets_per_hour_of_day_14,retweets_per_hour_of_day_15,retweets_per_hour_of_day_16,retweets_per_hour_of_day_17,retweets_per_hour_of_day_18,retweets_per_hour_of_day_19,retweets_per_hour_of_day_20,retweets_per_hour_of_day_21,retweets_per_hour_of_day_22,retweets_per_hour_of_day_23,retweets_per_weekday_23,retweets_per_month_1,retweets_per_month_2,retweets_per_month_3,retweets_per_month_4,retweets_per_month_5,retweets_per_month_6,retweets_per_month_7,retweets_per_month_8,retweets_per_month_9,retweets_per_month_10,retweets_per_month_11,retweets_per_month_12
bot,1037372344602423296,cebuleco,8,2.5,727,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6021,74,256,0.2890624999887085,0.0,0,0.0,6601,0.0,24,0.15,0.0036358127556375764,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,0.4,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,39,80.0,140,4.38560819819422,4.666727150232561,5.087825493339462,0.0,0.08333333333333333,20,121.71851851851852,140,3.7841837197791888,4.529952595802792,5.133264358075021,21044.903703703705,135,0.020451446750461368,0,0.0,3,3,3,2,2,12,64.84905660377359,140,4.190921389614803,4.8196152635678216,0,53,0.00802908650203298,3.584962500721156,0.0005430938495251818,6253.0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,0,12,0,0,0,0,1429.1509433962265,6,3,0,0,3,12,1,3,0,0,0,0,0,0,0,0,0,14,1,2,2,0,0,6,0,0,0,0,0,0,0,0,53,0,0,0,0,581.2296296296296,12,15,0,0,2,16,2,8,0,0,0,0,0,0,0,0,0,32,3,7,3,0,7,28,0,0,0,0,0,0,0,0,135,0,0,0,0
bot,1262452731018719237,blueretired,11,2.845350936622437,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,332,1,27,0.03703703702331961,0.0,0,0.0,209,0.0,7,0.11666666666666667,0.03349282296490465,3,2,0.0,0.0,0.0,0.0,0.6097560975609756,0.0,0.0,0.0,0.0,2,0.04878048780487805,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,23,83.22222222222223,140,3.936180434129755,4.360154479999746,4.802429776491895,0.0,0.1111111111111111,55,128.89473684210526,140,4.371327685298014,4.629016138189845,5.2933343135378355,49868.05263157895,19,0.09090909090474118,0,0.0,4,3,2,1,1,22,68.125,140,4.457946853664442,5.01537093012195,0,32,0.1531100478395641,3.7516291673878235,0.017950378790470428,175590.33333333334,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,0,0,4,0,0,0,0,0,0,3,6,0,0,0,0,63529.21875,6,3,3,1,1,0,0,0,0,0,0,0,1,5,2,1,1,2,0,0,0,0,3,3,6,0,0,0,0,0,0,23,9,0,0,0,0,99015.47368421052,2,0,2,0,0,0,0,0,0,0,1,1,2,2,1,0,1,1,0,1,2,2,0,1,6,0,0,0,0,0,0,9,10,0,0,0,0
bot,1207297216534261760,bgc099,6,2.2516291673878226,258,1.0,1.0,107,4.422393639663698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,60,5,38,0.13157894733379502,0.0,0,0.0,64,0.0,1,0.03125,0.015624999997558595,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.109375,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,27,85.8,140,4.152492594515677,4.464850215509497,4.7362162033498425,0.0,0.2,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20,127.59322033898304,144,4.7053309986934275,5.258922414584481,9,59,0.9218749998559571,3.721928094887362,0.0581551264735283,290447.4,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,36571.220338983054,1,1,3,0,0,0,0,0,0,0,0,1,1,10,8,8,11,4,3,1,1,3,0,3,2,0,0,0,0,0,0,22,37,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bot,125007681,spirly,6,2.584962500721156,3818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,10,10,54,0.18518518515089163,0.0,1,0.0,201,0.0,31,1.845,0.15422885571371994,9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7828282828282829,0,0.0,0,0.0,0.0,0.0,0.0,166,0.8512820512383957,0,0.0,37,106.2051282051282,148,3.895720536214829,4.538639771656259,5.263188682657492,0.0,0.046153846153846156,140,140.0,140,4.794716725160517,4.878452091762157,4.962187458363798,153847.0,2,0.009950248755723867,0,0.0,1,1,0.0,0.0,0.0,140,140.0,140,4.659935442992313,4.778203700651494,0,3,0.014925373133585803,4.465294396996983,0.022215395008829995,1041325.0153846154,1,1,1,0,0,0,0,3,6,8,5,6,9,12,9,18,17,18,16,20,24,13,5,3,14,2,139,8,16,4,0,1,0,8,16,1,0,1992787.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,15301620.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
bot,930690089918914560,b767_fixer,10,3.121928094887362,1022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3341,14,39,0.35897435888231427,0.0,0,0.0,647,0.0,7,0.5882352941176471,0.010819165378503567,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1111111111111111,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,58,114.0,148,4.249783787876461,4.6118870191205845,4.820548878835809,43861.5,8,0.012364760432575506,0,0.0,1,1,1,1,1,62,105.11111111111111,140,4.556761756266116,4.822111032043513,0,9,0.013910355486647444,4.275193259338673,0.006607717556835542,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269438.22222222225,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,2,0,0,0,0,0,0,3,6,0,0,0,0,267008.25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,0,0,1,0,0,0,0,0,0,4,4,0,0,0,0
bot,3040373795,alepicche213,12,3.2516291673878226,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5,6,17,0.3529411762629758,1.0,0,0.0,154,0.0,18,2.064935064935065,0.11688311687552706,2,2,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.9868421052631579,0,0.0,0,0.0,0.0,0.0,0.0,108,0.7105263157427285,0,0,22,112.39473684210526,148,3.669275070710713,4.525824872345939,5.35318431458806,0.0,0.0,126,127.0,128,4.558621282685735,4.600258965239982,4.641896647794231,11248.5,2,0.012987012986169675,0,0.0,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,24214.625,0,0,0,0,0,0,0,2,3,4,4,6,5,5,8,14,17,14,17,16,21,10,4,2,0,0,137,7,8,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303277.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
bot,3062791540,kristine_dm,11,3.2776134368191165,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,20,5,20,0.249999999875,0.0,0,0.0,156,0.0,20,2.108974358974359,0.12820512819690993,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0,0.0,0,0.0,0.0,0.0,0.0,116,0.7435897435420775,0,0,28,111.93589743589743,148,3.610577243331642,4.525941495363004,5.327727900699409,0.019230769230769232,0.03205128205128205,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,43196.192307692305,0,0,0,0,0,0,0,2,3,4,4,6,5,6,7,16,16,14,16,17,24,10,4,2,0,0,140,5,10,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bot,1247057716142473216,andy75616756,12,2.8553885422075336,149,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,243,3,16,0.1874999998828125,0.0,0,0.0,234,0.0,2,0.03076923076923077,0.00854700854664329,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,2,0.03124999999511719,0,0,0,0,0,0,0,0,140,140.0,140,4.8918240801687745,4.8918240801687745,4.8918240801687745,1127.0,1,0.004273504273321645,0,0.0,1,0.0,0.0,0.0,0.0,36,116.0625,140,4.632229179690377,5.0170684008513975,5,64,0.27350427349258527,4.1468656328180735,0.017721648002738705,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27537.46875,2,12,3,2,0,0,1,6,1,7,7,2,7,2,0,0,3,4,0,0,0,0,0,5,3,0,0,0,0,0,0,36,28,0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
bot,1150583974978342917,0tonhu,6,2.584962500721156,415,0.0,1.0,54,4.238696706220373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,43796,559,1526,0.3663171690670622,0.0,0,0.0,15102,0.0,11,0.06,0.0007283803469734284,6,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.14084507042253522,0,0.0,0.0,0.0,0.0,0,0,2,0.028169014080539578,0,0,0,0,0,0,0,0,32,117.70542635658914,140,4.086446218613702,4.5255400590724975,5.391334011003605,50801.51937984496,129,0.008541914978142932,0,0.0,7,5,4,4,3,18,80.50704225352112,140,4.236356379750266,4.881401429334461,0,71,0.004701364057737583,3.6248915748109005,0.00024002725300016555,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2623.0845070422533,6,6,0,2,0,0,1,0,0,0,0,0,0,3,0,8,13,1,1,15,4,4,3,4,0,0,0,0,0,0,0,0,71,0,0,0,0,1497.108527131783,14,14,7,1,2,2,4,0,0,0,0,0,0,4,6,5,13,1,5,18,8,10,5,10,0,0,0,0,0,0,0,0,129,0,0,0,0
bot,585456293,pattyzenta,10,2.6464393446710153,3027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1,0,0,0.0,0.0,0,0.0,124,0.0,18,2.032258064516129,0.1451612903108741,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9838709677419355,0,0.0,0,0.0,0.0,0.0,0.0,24,0.19672131145928515,0,0.0,43,109.95901639344262,148,3.895720536214829,4.392489424302739,5.212410012946759,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,39,69.0,99,3.9604666968459457,4.087561700037097,0,2,0.01612903225676379,3.8333716936547946,0.030914287849561708,29350.95901639344,0,0,0,0,0,0,0,0,1,2,2,4,2,3,5,14,14,12,16,15,20,8,2,2,0,0,109,5,8,0,0,0,0,0,0,0,0,20588387.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bot,2728756497,a2estp,6,2.584962500721156,2226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,100000000.0,0.0,0,0.0,153,0.0,18,2.0718954248366015,0.11764705881584006,2,2,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.9803921568627451,0,0.0,0,0.0,0.0,0.0,0.0,108,0.7105263157427285,0,0,5,112.26315789473684,148,2.3219280948873626,4.5177219147391074,5.330905163304682,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29,29.0,29,3.8143719431796277,3.8143719431796277,0,1,0.006535947711991114,3.8143719431796277,0.024930535574707986,74828.26315789473,0,0,0,0,0,0,1,2,3,4,4,6,5,4,7,15,17,14,17,17,21,9,4,2,1,0,137,5,8,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bot,1712479022,eicasia,7,2.2359263506290326,2560,1.0,1.0,23,3.0136030015700324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7472,67,251,0.2669322709056999,0.0,2,0.0,2769,0.0,34,0.175,0.012278801011151034,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,2,0.015624999998779296,41,79.35135135135135,140,3.8169371949964734,4.475486068506568,4.901387815092726,1.4594594594594594,1.8108108108108107,44,106.31428571428572,140,4.122908296899047,4.623661422965605,5.179748946841192,150792.25714285715,35,0.01263994221736136,0,0.0,10,3,3,3,2,19,99.1328125,140,4.198252366107011,4.836838351066406,0,128,0.04622607439492154,3.4713544870139303,0.0012536491466238332,2199915.3243243243,0,1,0,1,2,2,2,4,0,1,1,3,0,1,0,4,3,3,1,1,2,3,0,2,4,2,4,5,3,3,1,2,1,2,6,3,5,640713.6484375,1,1,1,4,2,0,6,2,1,3,1,5,4,1,8,10,20,14,15,3,2,10,11,3,15,14,8,16,15,10,3,5,8,7,12,17,13,2075893.3142857142,0,0,0,1,0,2,2,2,0,0,1,2,0,1,0,2,7,1,0,2,2,3,3,4,2,6,6,4,3,1,2,3,1,1,0,2,6
bot,2785762639,jeidam1,7,2.807354922057604,2192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,16,4,49,0.08163265304456477,0.0,0,0.0,168,0.0,23,2.0833333333333335,0.1369047618966128,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9640718562874252,0,0.0,0,0.0,0.0,0.0,0.0,146,0.8902439023847412,0,0.0,24,113.52439024390245,148,3.5220552088742005,4.54135292400825,5.2538460533688065,0.0,0.0,140,140.0,140,4.282649409349953,4.282649409349953,4.282649409349953,14276.0,1,0.0059523809520266435,0,0.0,1,0.0,0.0,0.0,0.0,51,76.0,112,4.214924761710818,4.344897621649111,0,3,0.017857142856079932,4.0839351438156495,0.024309137759360465,712836.7134146341,0,0,0,0,0,0,0,2,3,4,5,7,6,5,7,18,18,14,17,19,22,11,4,2,0,0,148,5,9,1,0,0,0,1,0,0,0,36475877.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
bot,126868906,babibora,8,2.1556390622295662,3812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,834,13,60,0.21666666663055556,1.0,0,0.0,16,0.0,2,0.6666666666666666,0.124999999921875,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.09090909090909091,1.0,0.0,0.0,0,0,20,1.9999999979999998,35,35.0,35,4.283293289103914,4.283293289103914,4.283293289103914,0.0,0.0,30,30.0,30,4.069576746316394,4.069576746316394,4.069576746316394,1133.0,1,0.0624999999609375,0,0.0,1,0.0,0.0,0.0,0.0,26,61.5,138,4.237597354105152,4.647055208874202,0,10,0.624999999609375,3.609496334425697,0.2255935207606101,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,171943.3,0,0,0,0,0,0,1,0,1,1,0,1,0,0,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
bot,1237960188251914242,ciudadanomanue1,15,3.189898095464287,174,0.0,1.0,12,3.0849625007211556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,46,3,49,0.06122448978342357,1.0,0,0.0,1083,0.0,2,0.012987012987012988,0.0018467220683116648,9,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,0.013071895424836602,1,0.0392156862745098,1.0,0.0,0.0,0,0.0,4,0.026845637582090895,28,68.75,140,3.865764637179023,4.332022836077695,4.818837277671158,0.0,0.0,140,140.0,140,5.045172544841869,5.045172544841869,5.045172544841869,13724.0,1,0.0009233610341558324,0,0.0,1,0.0,0.0,0.0,0.0,20,69.75167785234899,140,4.186549320490624,4.961353528118745,0,149,0.13758079408921903,3.5841837197791886,0.0033094955860998097,282599.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,17320.979865771813,11,7,8,0,9,0,9,4,1,0,0,5,0,2,3,22,8,9,6,2,13,5,11,14,24,0,0,0,0,0,0,20,129,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
bot,583830161,stefaniapagliar,15,3.2402239289418517,3028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0,8,3,2.666666657777778,0.0,1,0.0,159,0.0,18,2.0943396226415096,0.11320754716269134,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9937106918238994,0,0.0,0,0.0,0.0,0.0,0.0,132,0.8301886791930698,0,0,43,113.0125786163522,148,3.895720536214829,4.546896021298474,5.2585063752683,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,29896.345911949684,0,0,0,0,0,0,0,2,3,4,4,6,5,5,8,17,18,14,17,18,22,10,4,2,0,0,146,5,8,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bot,549385670,ponzoroberto,12,2.751629167387823,3067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6,6,17,0.3529411762629758,0.0,0,0.0,166,0.0,18,2.0542168674698793,0.10843373493322687,2,4,0.0,0.024096385542168676,0.0,0.0,0.006024096385542169,0.0,0.0,0.0,0.963855421686747,0,0.0,0,0.0,0.0,0.0,0.0,144,0.867469879465815,0,0,43,114.144578313253,148,3.895720536214829,4.550771107221463,5.378907884318798,0.0,0.006024096385542169,0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,48553.44578313253,0,0,0,0,0,1,0,2,3,4,5,7,6,8,7,17,18,15,19,17,22,9,4,2,0,0,149,8,8,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bot,808731602536824832,chrisspelter,12,3.084962500721156,1358,0.0,1.0,160,4.512859407464582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3229,249,391,0.6368286444849915,0.0,7,0.0,6664,0.0,40,0.305,0.006002400960375146,5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,22,0.7752808988764045,0,0.0,0.0,0.0,0.0,12,0.19672131144316043,4,0.14285714280612244,33,99.60655737704919,144,4.050301855434983,4.580788976631277,5.150768628277164,0.5409836065573771,1.2950819672131149,48,130.81981981981983,147,4.0604360030183715,4.583484986074512,5.176465606860919,29289.72072072072,111,0.016656662665041032,0,0.0,19,17,13,6,6,37,120.35714285714286,140,4.633243804827979,5.0973165652705665,2,28,0.0042016806722626025,4.003259028248121,0.000600729145894675,38603.16393442623,0,0,0,0,0,5,5,8,7,8,3,1,0,3,4,4,3,3,2,4,0,0,1,0,12,0,0,0,0,0,0,11,50,0,0,0,0,73164.82142857143,0,0,0,0,1,0,2,5,5,0,3,2,1,1,1,1,1,2,0,2,0,0,1,0,2,0,0,0,0,0,0,2,26,0,0,0,0,21228.945945945947,0,0,0,0,0,19,13,19,7,6,8,5,5,1,5,4,2,1,7,6,3,0,0,0,23,0,0,0,0,0,0,16,95,0,0,0,0
bot,516395917,beetlejuyce12,13,3.085055102756477,3102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1390,78,87,0.8965517240348791,0.0,0,0.0,755,0.0,39,0.25,0.05165562913838866,7,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.22282608695652173,0,0.0,0.0,0.0,0.0,0,0.0,4,0.028571428569387755,23,82.13636363636364,140,3.4216229231505224,4.1768532276227655,4.858669967082939,0.6363636363636364,0.9318181818181818,55,112.3125,140,4.13941760538223,4.4810517332938655,4.854934179450871,63008.8125,16,0.02119205297985176,0,0.0,4,3,2,1,1,20,98.93571428571428,142,4.159103207306235,4.802405340431106,0,140,0.1854304635737029,3.5219280948873624,0.004664805423630085,1468615.7045454546,1,0,0,0,0,1,1,0,1,2,3,8,1,0,0,2,0,0,0,3,2,5,8,6,8,0,7,0,1,0,2,1,2,9,0,9,13,567775.2142857143,6,0,0,0,0,0,2,2,5,10,11,11,7,1,4,2,1,2,2,5,15,2,19,33,24,16,3,12,4,3,14,10,6,8,6,28,30,4930404.4375,0,0,0,0,0,0,0,0,1,2,2,1,0,0,3,3,0,0,0,0,0,0,1,3,3,1,0,2,0,0,3,0,0,1,0,2,7
